(2, 'b', 23): 0
(2, 'b', 24): 0
(2, 'c', 1): 0
(2, 'c', 2): 0
(2, 'c', 3): 0
(2, 'c', 4): 0
(2, 'c', 5): 0
(2, 'c', 6): 0
(2, 'c', 7): 0
(2, 'c', 8): 0
(2, 'c', 9): 0
(2, 'c', 10): 0
(2, 'c', 11): 0
(2, 'c', 12): 0
(2, 'c', 13): 0
(2, 'c', 14): 0
(2, 'c', 15): 0
(2, 'c', 16): 0
(2, 'c', 17): 0
(2, 'c', 18): 0
(2, 'c', 19): 0
(2, 'c', 20): 0
(2, 'c', 21): 0
(2, 'c', 22): 0
(2, 'c', 23): 0
(2, 'c', 24): 0
(3, 'a', 1): 0
(3, 'a', 2): 0
(3, 'a', 3): 0
(3, 'a', 4): 0
(3, 'a', 5): 0
(3, 'a', 6): 0
(3, 'a', 7): 0
(3, 'a', 8): 0
(3, 'a', 9): 0
(3, 'a', 10): 0
(3, 'a', 11): 0
(3, 'a', 12): 0
(3, 'a', 13): 0
(3, 'a', 14): 0
(3, 'a', 15): 0
(3, 'a', 16): 0
(3, 'a', 17): 0
(3, 'a', 18): 0
(3, 'a', 19): 0
(3, 'a', 20): 0
(3, 'a', 21): 0
(3, 'a', 22): 0
(3, 'a', 23): 0
(3, 'a', 24): 0
(3, 'b', 1): 0
(3, 'b', 2): 0
(3, 'b', 3): 0
(3, 'b', 4): 0
(3, 'b', 5): 0
(3, 'b', 6): 0
(3, 'b', 7): 0
(3, 'b', 8): 0
(3, 'b', 9): 0
(3, 'b', 10): 0
(3, 'b', 11): 0
(3, 'b', 12): 0
(3, 'b', 13): 0
(3, 'b', 14): 0
(3, 'b', 15): 0
(3, 'b', 16): 0
(3, 'b', 17): 0
(3, 'b', 18): 0
(3, 'b', 19): 0
(3, 'b', 20): 0
(3, 'b', 21): 0
(3, 'b', 22): 0
(3, 'b', 23): 0
(3, 'b', 24): 0
(3, 'c', 1): 0
(3, 'c', 2): 0
(3, 'c', 3): 0
(3, 'c', 4): 0
(3, 'c', 5): 0
(3, 'c', 6): 0
(3, 'c', 7): 0
(3, 'c', 8): 0
(3, 'c', 9): 0
(3, 'c', 10): 0
(3, 'c', 11): 0
(3, 'c', 12): 0
(3, 'c', 13): 0
(3, 'c', 14): 0
(3, 'c', 15): 0
(3, 'c', 16): 0
(3, 'c', 17): 0
(3, 'c', 18): 0
(3, 'c', 19): 0
(3, 'c', 20): 0
(3, 'c', 21): 0
(3, 'c', 22): 0
(3, 'c', 23): 0
(3, 'c', 24): 0
(4, 'a', 1): 0
(4, 'a', 2): 0
(4, 'a', 3): 0
(4, 'a', 4): 0
(4, 'a', 5): 0
(4, 'a', 6): 0
(4, 'a', 7): 0
(4, 'a', 8): 0
(4, 'a', 9): 0
(4, 'a', 10): 0
(4, 'a', 11): 0
(4, 'a', 12): 0
(4, 'a', 13): 0
(4, 'a', 14): 0
(4, 'a', 15): 0
(4, 'a', 16): 0
(4, 'a', 17): 0
(4, 'a', 18): 0
(4, 'a', 19): 0
(4, 'a', 20): 0
(4, 'a', 21): 0
(4, 'a', 22): 0
(4, 'a', 23): 0
(4, 'a', 24): 0
(4, 'b', 1): 0
(4, 'b', 2): 0
(4, 'b', 3): 0
(4, 'b', 4): 0
(4, 'b', 5): 0
(4, 'b', 6): 0
(4, 'b', 7): 0
(4, 'b', 8): 0
(4, 'b', 9): 0
(4, 'b', 10): 0
(4, 'b', 11): 0
(4, 'b', 12): 0
(4, 'b', 13): 0
(4, 'b', 14): 0
(4, 'b', 15): 0
(4, 'b', 16): 0
(4, 'b', 17): 0
(4, 'b', 18): 0
(4, 'b', 19): 0
(4, 'b', 20): 0
(4, 'b', 21): 0
(4, 'b', 22): 0
(4, 'b', 23): 0
(4, 'b', 24): 0
(4, 'c', 1): 0
(4, 'c', 2): 0
(4, 'c', 3): 0
(4, 'c', 4): 0
(4, 'c', 5): 0
(4, 'c', 6): 0
(4, 'c', 7): 0
(4, 'c', 8): 0
(4, 'c', 9): 0
(4, 'c', 10): 0
(4, 'c', 11): 0
(4, 'c', 12): 0
(4, 'c', 13): 0
(4, 'c', 14): 0
(4, 'c', 15): 0
(4, 'c', 16): 0
(4, 'c', 17): 0
(4, 'c', 18): 0
(4, 'c', 19): 0
(4, 'c', 20): 0
(4, 'c', 21): 0
(4, 'c', 22): 0
(4, 'c', 23): 0
(4, 'c', 24): 0
(5, 'a', 1): 0
(5, 'a', 2): 0
(5, 'a', 3): 0
(5, 'a', 4): 0
(5, 'a', 5): 0
(5, 'a', 6): 0
(5, 'a', 7): 0
(5, 'a', 8): 0
(5, 'a', 9): 0
(5, 'a', 10): 0
(5, 'a', 11): 0
(5, 'a', 12): 0
(5, 'a', 13): 0
(5, 'a', 14): 0
(5, 'a', 15): 0
(5, 'a', 16): 0
(5, 'a', 17): 0
(5, 'a', 18): 0
(5, 'a', 19): 0
(5, 'a', 20): 0
(5, 'a', 21): 0
(5, 'a', 22): 0
(5, 'a', 23): 0
(5, 'a', 24): 0
(5, 'b', 1): 0
(5, 'b', 2): 0
(5, 'b', 3): 0
(5, 'b', 4): 0
(5, 'b', 5): 0
(5, 'b', 6): 0
(5, 'b', 7): 0
(5, 'b', 8): 0
(5, 'b', 9): 0
(5, 'b', 10): 0
(5, 'b', 11): 0
(5, 'b', 12): 0
(5, 'b', 13): 0
(5, 'b', 14): 0
(5, 'b', 15): 0
(5, 'b', 16): 0
(5, 'b', 17): 0
(5, 'b', 18): 0
(5, 'b', 19): 0
(5, 'b', 20): 0
(5, 'b', 21): 0
(5, 'b', 22): 0
(5, 'b', 23): 0
(5, 'b', 24): 0
(5, 'c', 1): 0
(5, 'c', 2): 0
(5, 'c', 3): 0
(5, 'c', 4): 0
(5, 'c', 5): 0
(5, 'c', 6): 0
(5, 'c', 7): 0
(5, 'c', 8): 0
(5, 'c', 9): 0
(5, 'c', 10): 0
(5, 'c', 11): 0
(5, 'c', 12): 0
(5, 'c', 13): 0
(5, 'c', 14): 0
(5, 'c', 15): 0
(5, 'c', 16): 0
(5, 'c', 17): 0
(5, 'c', 18): 0
(5, 'c', 19): 0
(5, 'c', 20): 0
(5, 'c', 21): 0
(5, 'c', 22): 0
(5, 'c', 23): 0
(5, 'c', 24): 0
(6, 'a', 1): 0
(6, 'a', 2): 0
(6, 'a', 3): 0
(6, 'a', 4): 0
(6, 'a', 5): 0
(6, 'a', 6): 0
(6, 'a', 7): 0
(6, 'a', 8): 0
(6, 'a', 9): 0
(6, 'a', 10): 0
(6, 'a', 11): 0
(6, 'a', 12): 0
(6, 'a', 13): 0
(6, 'a', 14): 0
(6, 'a', 15): 0
(6, 'a', 16): 0
(6, 'a', 17): 0
(6, 'a', 18): 0
(6, 'a', 19): 0
(6, 'a', 20): 0
(6, 'a', 21): 0
(6, 'a', 22): 0
(6, 'a', 23): 0
(6, 'a', 24): 0
(6, 'b', 1): 0
(6, 'b', 2): 0
(6, 'b', 3): 0
(6, 'b', 4): 0
(6, 'b', 5): 0
(6, 'b', 6): 0
(6, 'b', 7): 0
(6, 'b', 8): 0
(6, 'b', 9): 0
(6, 'b', 10): 0
(6, 'b', 11): 0
(6, 'b', 12): 0
(6, 'b', 13): 0
(6, 'b', 14): 0
(6, 'b', 15): 0
(6, 'b', 16): 0
(6, 'b', 17): 0
(6, 'b', 18): 0
(6, 'b', 19): 0
(6, 'b', 20): 0
(6, 'b', 21): 0
(6, 'b', 22): 0
(6, 'b', 23): 0
(6, 'b', 24): 0
(6, 'c', 1): 0
(6, 'c', 2): 0
(6, 'c', 3): 0
(6, 'c', 4): 0
(6, 'c', 5): 0
(6, 'c', 6): 0
(6, 'c', 7): 0
(6, 'c', 8): 0
(6, 'c', 9): 0
(6, 'c', 10): 0
(6, 'c', 11): 0
(6, 'c', 12): 0
(6, 'c', 13): 0
(6, 'c', 14): 0
(6, 'c', 15): 0
(6, 'c', 16): 0
(6, 'c', 17): 0
(6, 'c', 18): 0
(6, 'c', 19): 0
(6, 'c', 20): 0
(6, 'c', 21): 0
(6, 'c', 22): 0
(6, 'c', 23): 0
(6, 'c', 24): 0
(7, 'a', 1): 0
(7, 'a', 2): 0
(7, 'a', 3): 0
(7, 'a', 4): 0
(7, 'a', 5): 0
(7, 'a', 6): 0
(7, 'a', 7): 0
(7, 'a', 8): 0
(7, 'a', 9): 0
(7, 'a', 10): 0
(7, 'a', 11): 0
(7, 'a', 12): 0
(7, 'a', 13): 0
(7, 'a', 14): 0
(7, 'a', 15): 0
(7, 'a', 16): 0
(7, 'a', 17): 0
(7, 'a', 18): 0
(7, 'a', 19): 0
(7, 'a', 20): 0
(7, 'a', 21): 0
(7, 'a', 22): 0
(7, 'a', 23): 0
(7, 'a', 24): 0
(7, 'b', 1): 0
(7, 'b', 2): 0
(7, 'b', 3): 0
(7, 'b', 4): 0
(7, 'b', 5): 0
(7, 'b', 6): 0
(7, 'b', 7): 0
(7, 'b', 8): 0
(7, 'b', 9): 0
(7, 'b', 10): 0
(7, 'b', 11): 0
(7, 'b', 12): 0
(7, 'b', 13): 0
(7, 'b', 14): 0
(7, 'b', 15): 0
(7, 'b', 16): 0
(7, 'b', 17): 0
(7, 'b', 18): 0
(7, 'b', 19): 0
(7, 'b', 20): 0
(7, 'b', 21): 0
(7, 'b', 22): 0
(7, 'b', 23): 0
(7, 'b', 24): 0
(7, 'c', 1): 0
(7, 'c', 2): 0
(7, 'c', 3): 0
(7, 'c', 4): 0
(7, 'c', 5): 0
(7, 'c', 6): 0
(7, 'c', 7): 0
(7, 'c', 8): 0
(7, 'c', 9): 0
(7, 'c', 10): 0
(7, 'c', 11): 0
(7, 'c', 12): 0
(7, 'c', 13): 0
(7, 'c', 14): 0
(7, 'c', 15): 0
(7, 'c', 16): 0
(7, 'c', 17): 0
(7, 'c', 18): 0
(7, 'c', 19): 0
(7, 'c', 20): 0
(7, 'c', 21): 0
(7, 'c', 22): 0
(7, 'c', 23): 0
(7, 'c', 24): 0
(8, 'a', 1): 0
(8, 'a', 2): 0
(8, 'a', 3): 0
(8, 'a', 4): 0
(8, 'a', 5): 0
(8, 'a', 6): 0
(8, 'a', 7): 0
(8, 'a', 8): 0
(8, 'a', 9): 0
(8, 'a', 10): 0
(8, 'a', 11): 0
(8, 'a', 12): 0
(8, 'a', 13): 0
(8, 'a', 14): 0
(8, 'a', 15): 0
(8, 'a', 16): 0
(8, 'a', 17): 0
(8, 'a', 18): 0
(8, 'a', 19): 0
(8, 'a', 20): 0
(8, 'a', 21): 0
(8, 'a', 22): 0
(8, 'a', 23): 0
(8, 'a', 24): 0
(8, 'b', 1): 0
(8, 'b', 2): 0
(8, 'b', 3): 0
(8, 'b', 4): 0
(8, 'b', 5): 0
(8, 'b', 6): 0
(8, 'b', 7): 0
(8, 'b', 8): 0
(8, 'b', 9): 0
(8, 'b', 10): 0
(8, 'b', 11): 0
(8, 'b', 12): 0
(8, 'b', 13): 0
(8, 'b', 14): 0
(8, 'b', 15): 0
(8, 'b', 16): 0
(8, 'b', 17): 0
(8, 'b', 18): 0
(8, 'b', 19): 0
(8, 'b', 20): 0
(8, 'b', 21): 0
(8, 'b', 22): 0
(8, 'b', 23): 0
(8, 'b', 24): 0
(8, 'c', 1): 0
(8, 'c', 2): 0
(8, 'c', 3): 0
(8, 'c', 4): 0
(8, 'c', 5): 0
(8, 'c', 6): 0
(8, 'c', 7): 0
(8, 'c', 8): 0
(8, 'c', 9): 0
(8, 'c', 10): 0
(8, 'c', 11): 0
(8, 'c', 12): 0
(8, 'c', 13): 0
(8, 'c', 14): 0
(8, 'c', 15): 0
(8, 'c', 16): 0
(8, 'c', 17): 0
(8, 'c', 18): 0
(8, 'c', 19): 0
(8, 'c', 20): 0
(8, 'c', 21): 0
(8, 'c', 22): 0
(8, 'c', 23): 0
(8, 'c', 24): 0
(9, 'a', 1): 0
(9, 'a', 2): 0
(9, 'a', 3): 0
(9, 'a', 4): 0
(9, 'a', 5): 0
(9, 'a', 6): 0
(9, 'a', 7): 0
(9, 'a', 8): 0
(9, 'a', 9): 0
(9, 'a', 10): 0
(9, 'a', 11): 0
(9, 'a', 12): 0
(9, 'a', 13): 0
(9, 'a', 14): 0
(9, 'a', 15): 0
(9, 'a', 16): 0
(9, 'a', 17): 0
(9, 'a', 18): 0
(9, 'a', 19): 0
(9, 'a', 20): 0
(9, 'a', 21): 0
(9, 'a', 22): 0
(9, 'a', 23): 0
(9, 'a', 24): 0
(9, 'b', 1): 0
(9, 'b', 2): 0
(9, 'b', 3): 0
(9, 'b', 4): 0
(9, 'b', 5): 0
(9, 'b', 6): 0
(9, 'b', 7): 0
(9, 'b', 8): 0
(9, 'b', 9): 0
(9, 'b', 10): 0
(9, 'b', 11): 0
(9, 'b', 12): 0
(9, 'b', 13): 0
(9, 'b', 14): 0
(9, 'b', 15): 0
(9, 'b', 16): 0
(9, 'b', 17): 0
(9, 'b', 18): 0
(9, 'b', 19): 0
(9, 'b', 20): 0
(9, 'b', 21): 0
(9, 'b', 22): 0
(9, 'b', 23): 0
(9, 'b', 24): 0
(9, 'c', 1): 0
(9, 'c', 2): 0
(9, 'c', 3): 0
(9, 'c', 4): 0
(9, 'c', 5): 0
(9, 'c', 6): 0
(9, 'c', 7): 0
(9, 'c', 8): 0
(9, 'c', 9): 0
(9, 'c', 10): 0
(9, 'c', 11): 0
(9, 'c', 12): 0
(9, 'c', 13): 0
(9, 'c', 14): 0
(9, 'c', 15): 0
(9, 'c', 16): 0
(9, 'c', 17): 0
(9, 'c', 18): 0
(9, 'c', 19): 0
(9, 'c', 20): 0
(9, 'c', 21): 0
(9, 'c', 22): 0
(9, 'c', 23): 0
(9, 'c', 24): 0
(10, 'a', 1): 0
(10, 'a', 2): 0
(10, 'a', 3): 0
(10, 'a', 4): 0
(10, 'a', 5): 0
(10, 'a', 6): 0
(10, 'a', 7): 0
(10, 'a', 8): 0
(10, 'a', 9): 0
(10, 'a', 10): 0
(10, 'a', 11): 0
(10, 'a', 12): 0
(10, 'a', 13): 0
(10, 'a', 14): 0
(10, 'a', 15): 0
(10, 'a', 16): 0
(10, 'a', 17): 0
(10, 'a', 18): 0
(10, 'a', 19): 0
(10, 'a', 20): 0
(10, 'a', 21): 0
(10, 'a', 22): 0
(10, 'a', 23): 0
(10, 'a', 24): 0
(10, 'b', 1): 0
(10, 'b', 2): 0
(10, 'b', 3): 0
(10, 'b', 4): 0
(10, 'b', 5): 0
(10, 'b', 6): 0
(10, 'b', 7): 0
(10, 'b', 8): 0
(10, 'b', 9): 0
(10, 'b', 10): 0
(10, 'b', 11): 0
(10, 'b', 12): 0
(10, 'b', 13): 0
(10, 'b', 14): 0
(10, 'b', 15): 0
(10, 'b', 16): 0
(10, 'b', 17): 0
(10, 'b', 18): 0
(10, 'b', 19): 0
(10, 'b', 20): 0
(10, 'b', 21): 0
(10, 'b', 22): 0
(10, 'b', 23): 0
(10, 'b', 24): 0
(10, 'c', 1): 0
(10, 'c', 2): 0
(10, 'c', 3): 0
(10, 'c', 4): 0
(10, 'c', 5): 0
(10, 'c', 6): 0
(10, 'c', 7): 0
(10, 'c', 8): 0
(10, 'c', 9): 0
(10, 'c', 10): 0
(10, 'c', 11): 0
(10, 'c', 12): 0
(10, 'c', 13): 0
(10, 'c', 14): 0
(10, 'c', 15): 0
(10, 'c', 16): 0
(10, 'c', 17): 0
(10, 'c', 18): 0
(10, 'c', 19): 0
(10, 'c', 20): 0
(10, 'c', 21): 0
(10, 'c', 22): 0
(10, 'c', 23): 0
(10, 'c', 24): 0
(11, 'a', 1): 0
(11, 'a', 2): 0
(11, 'a', 3): 0
(11, 'a', 4): 0
(11, 'a', 5): 0
(11, 'a', 6): 0
(11, 'a', 7): 0
(11, 'a', 8): 0
(11, 'a', 9): 0
(11, 'a', 10): 0
(11, 'a', 11): 0
(11, 'a', 12): 0
(11, 'a', 13): 0
(11, 'a', 14): 0
(11, 'a', 15): 0
(11, 'a', 16): 0
(11, 'a', 17): 0
(11, 'a', 18): 0
(11, 'a', 19): 0
(11, 'a', 20): 0
(11, 'a', 21): 0
(11, 'a', 22): 0
(11, 'a', 23): 0
(11, 'a', 24): 0
(11, 'b', 1): 0
(11, 'b', 2): 0
(11, 'b', 3): 0
(11, 'b', 4): 0
(11, 'b', 5): 0
(11, 'b', 6): 0
(11, 'b', 7): 0
(11, 'b', 8): 0
(11, 'b', 9): 0
(11, 'b', 10): 0
(11, 'b', 11): 0
(11, 'b', 12): 0
(11, 'b', 13): 0
(11, 'b', 14): 0
(11, 'b', 15): 0
(11, 'b', 16): 0
(11, 'b', 17): 0
(11, 'b', 18): 0
(11, 'b', 19): 0
(11, 'b', 20): 0
(11, 'b', 21): 0
(11, 'b', 22): 0
(11, 'b', 23): 0
(11, 'b', 24): 0
(11, 'c', 1): 0
(11, 'c', 2): 0
(11, 'c', 3): 0
(11, 'c', 4): 0
(11, 'c', 5): 0
(11, 'c', 6): 0
(11, 'c', 7): 0
(11, 'c', 8): 0
(11, 'c', 9): 0
(11, 'c', 10): 0
(11, 'c', 11): 0
(11, 'c', 12): 0
(11, 'c', 13): 0
(11, 'c', 14): 0
(11, 'c', 15): 0
(11, 'c', 16): 0
(11, 'c', 17): 0
(11, 'c', 18): 0
(11, 'c', 19): 0
(11, 'c', 20): 0
(11, 'c', 21): 0
(11, 'c', 22): 0
(11, 'c', 23): 0
(11, 'c', 24): 0
(12, 'a', 1): 0
(12, 'a', 2): 0
(12, 'a', 3): 0
(12, 'a', 4): 0
(12, 'a', 5): 0
(12, 'a', 6): 0
(12, 'a', 7): 0
(12, 'a', 8): 0
(12, 'a', 9): 0
(12, 'a', 10): 0
(12, 'a', 11): 0
(12, 'a', 12): 0
(12, 'a', 13): 0
(12, 'a', 14): 0
(12, 'a', 15): 0
(12, 'a', 16): 0
(12, 'a', 17): 0
(12, 'a', 18): 0
(12, 'a', 19): 0
(12, 'a', 20): 0
(12, 'a', 21): 0
(12, 'a', 22): 0
(12, 'a', 23): 0
(12, 'a', 24): 0
(12, 'b', 1): 0
(12, 'b', 2): 0
(12, 'b', 3): 0
(12, 'b', 4): 0
(12, 'b', 5): 0
(12, 'b', 6): 0
(12, 'b', 7): 0
(12, 'b', 8): 0
(12, 'b', 9): 0
(12, 'b', 10): 0
(12, 'b', 11): 0
(12, 'b', 12): 0
(12, 'b', 13): 0
(12, 'b', 14): 0
(12, 'b', 15): 0
(12, 'b', 16): 0
(12, 'b', 17): 0
(12, 'b', 18): 0
(12, 'b', 19): 0
(12, 'b', 20): 0
(12, 'b', 21): 0
(12, 'b', 22): 0
(12, 'b', 23): 0
(12, 'b', 24): 0
(12, 'c', 1): 0
(12, 'c', 2): 0
(12, 'c', 3): 0
(12, 'c', 4): 0
(12, 'c', 5): 0
(12, 'c', 6): 0
(12, 'c', 7): 0
(12, 'c', 8): 0
(12, 'c', 9): 0
(12, 'c', 10): 0
(12, 'c', 11): 0
(12, 'c', 12): 0
(12, 'c', 13): 0
(12, 'c', 14): 0
(12, 'c', 15): 0
(12, 'c', 16): 0
(12, 'c', 17): 0
(12, 'c', 18): 0
(12, 'c', 19): 0
(12, 'c', 20): 0
(12, 'c', 21): 0
(12, 'c', 22): 0
(12, 'c', 23): 0
(12, 'c', 24): 0
(13, 'a', 1): 0
(13, 'a', 2): 0
(13, 'a', 3): 0
(13, 'a', 4): 0
(13, 'a', 5): 0
(13, 'a', 6): 0
(13, 'a', 7): 0
(13, 'a', 8): 0
(13, 'a', 9): 0
(13, 'a', 10): 0
(13, 'a', 11): 0
(13, 'a', 12): 0
(13, 'a', 13): 0
(13, 'a', 14): 0
(13, 'a', 15): 0
(13, 'a', 16): 0
(13, 'a', 17): 0
(13, 'a', 18): 0
(13, 'a', 19): 0
(13, 'a', 20): 0
(13, 'a', 21): 0
(13, 'a', 22): 0
(13, 'a', 23): 0
(13, 'a', 24): 0
(13, 'b', 1): 0
(13, 'b', 2): 0
(13, 'b', 3): 0
(13, 'b', 4): 0
(13, 'b', 5): 0
(13, 'b', 6): 0
